Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
966-6584-014,Plan Delivery Qty,30-Dec-24,Fri,
966-6584-014,Plan Delivery Qty,30-Dec-24,Sat,
966-6584-014,Plan Delivery Qty,06-Jan-25,Sun,
966-6584-014,Plan Delivery Qty,06-Jan-25,Mon,
966-6584-014,Plan Delivery Qty,06-Jan-25,Tue,
966-6584-014,Plan Delivery Qty,06-Jan-25,Wed,
966-6584-014,Plan Delivery Qty,06-Jan-25,Thu,
966-6584-014,Plan Delivery Qty,06-Jan-25,Fri,
966-6584-014,Plan Delivery Qty,06-Jan-25,Sat,
966-6584-014,Plan Delivery Qty,13-Jan-25,Sun,
966-6584-014,Plan Delivery Qty,13-Jan-25,Mon,
966-6584-014,Plan Delivery Qty,13-Jan-25,Tue,
966-6584-014,Plan Delivery Qty,13-Jan-25,Wed,
966-6584-014,Plan Delivery Qty,13-Jan-25,Thu,
966-6584-014,Plan Delivery Qty,13-Jan-25,Fri,
966-6584-014,Plan Delivery Qty,13-Jan-25,Sat,
966-6584-014,Plan Delivery Qty,20-Jan-25,Sun,
966-6584-014,Plan Delivery Qty,20-Jan-25,Mon,
966-6584-014,Plan Delivery Qty,20-Jan-25,Tue,
966-6584-014,Plan Delivery Qty,20-Jan-25,Wed,
966-6584-014,Plan Delivery Qty,20-Jan-25,Thu,
966-6584-014,Plan Delivery Qty,20-Jan-25,Fri,
966-6586-004,Plan Build Qty,23-Dec-24,Sat,
966-6586-004,Plan Build Qty,30-Dec-24,Sun,
966-6586-004,Plan Build Qty,30-Dec-24,Mon,
966-6586-004,Plan Build Qty,30-Dec-24,Tue,
966-6586-004,Plan Build Qty,30-Dec-24,Wed,
966-6586-004,Plan Build Qty,30-Dec-24,Thu,
966-6586-004,Plan Build Qty,30-Dec-24,Fri,250
966-6586-004,Plan Build Qty,30-Dec-24,Sat,
966-6586-004,Plan Build Qty,06-Jan-25,Sun,
966-6586-004,Plan Build Qty,06-Jan-25,Mon,
966-6586-004,Plan Build Qty,06-Jan-25,Tue,
966-6586-004,Plan Build Qty,06-Jan-25,Wed,
966-6586-004,Plan Build Qty,06-Jan-25,Thu,
966-6586-004,Plan Build Qty,06-Jan-25,Fri,
966-6586-004,Plan Build Qty,06-Jan-25,Sat,
966-6586-004,Plan Build Qty,13-Jan-25,Sun,
966-6586-004,Plan Build Qty,13-Jan-25,Mon,
966-6586-004,Plan Build Qty,13-Jan-25,Tue,
966-6586-004,Plan Build Qty,13-Jan-25,Wed,
966-6586-004,Plan Build Qty,13-Jan-25,Thu,
966-6586-004,Plan Build Qty,13-Jan-25,Fri,
966-6586-004,Plan Build Qty,13-Jan-25,Sat,
966-6586-004,Plan Build Qty,20-Jan-25,Sun,
966-6586-004,Plan Build Qty,20-Jan-25,Mon,
966-6586-004,Plan Build Qty,20-Jan-25,Tue,
966-6586-004,Plan Build Qty,20-Jan-25,Wed,
966-6586-004,Plan Build Qty,20-Jan-25,Thu,
966-6586-004,Plan Build Qty,20-Jan-25,Fri,
966-6586-004,Plan Delivery Qty,23-Dec-24,Sat,
966-6586-004,Plan Delivery Qty,30-Dec-24,Sun,
966-6586-004,Plan Delivery Qty,30-Dec-24,Mon,
966-6586-004,Plan Delivery Qty,30-Dec-24,Tue,
966-6586-004,Plan Delivery Qty,30-Dec-24,Wed,
966-6586-004,Plan Delivery Qty,30-Dec-24,Thu,
966-6586-004,Plan Delivery Qty,30-Dec-24,Fri,
966-6586-004,Plan Delivery Qty,30-Dec-24,Sat,260
966-6586-004,Plan Delivery Qty,06-Jan-25,Sun,
966-6586-004,Plan Delivery Qty,06-Jan-25,Mon,
966-6586-004,Plan Delivery Qty,06-Jan-25,Tue,
966-6586-004,Plan Delivery Qty,06-Jan-25,Wed,
966-6586-004,Plan Delivery Qty,06-Jan-25,Thu,
966-6586-004,Plan Delivery Qty,06-Jan-25,Fri,
966-6586-004,Plan Delivery Qty,06-Jan-25,Sat,
966-6586-004,Plan Delivery Qty,13-Jan-25,Sun,
966-6586-004,Plan Delivery Qty,13-Jan-25,Mon,
966-6586-004,Plan Delivery Qty,13-Jan-25,Tue,
966-6586-004,Plan Delivery Qty,13-Jan-25,Wed,
966-6586-004,Plan Delivery Qty,13-Jan-25,Thu,290
966-6586-004,Plan Delivery Qty,13-Jan-25,Fri,
966-6586-004,Plan Delivery Qty,13-Jan-25,Sat,
966-6586-004,Plan Delivery Qty,20-Jan-25,Sun,
966-6586-004,Plan Delivery Qty,20-Jan-25,Mon,
966-6586-004,Plan Delivery Qty,20-Jan-25,Tue,
966-6586-004,Plan Delivery Qty,20-Jan-25,Wed,250
966-6586-004,Plan Delivery Qty,20-Jan-25,Thu,
966-6586-004,Plan Delivery Qty,20-Jan-25,Fri,
966-6586-005,Plan Build Qty,23-Dec-24,Sat,
966-6586-005,Plan Build Qty,30-Dec-24,Sun,
966-6586-005,Plan Build Qty,30-Dec-24,Mon,
966-6586-005,Plan Build Qty,30-Dec-24,Tue,
966-6586-005,Plan Build Qty,30-Dec-24,Wed,
966-6586-005,Plan Build Qty,30-Dec-24,Thu,1
966-6586-005,Plan Build Qty,30-Dec-24,Fri,
966-6586-005,Plan Build Qty,30-Dec-24,Sat,
966-6586-005,Plan Build Qty,06-Jan-25,Sun,
966-6586-005,Plan Build Qty,06-Jan-25,Mon,
966-6586-005,Plan Build Qty,06-Jan-25,Tue,
966-6586-005,Plan Build Qty,06-Jan-25,Wed,
966-6586-005,Plan Build Qty,06-Jan-25,Thu,
966-6586-005,Plan Build Qty,06-Jan-25,Fri,
966-6586-005,Plan Build Qty,06-Jan-25,Sat,
966-6586-005,Plan Build Qty,13-Jan-25,Sun,
966-6586-005,Plan Build Qty,13-Jan-25,Mon,
966-6586-005,Plan Build Qty,13-Jan-25,Tue,
966-6586-005,Plan Build Qty,13-Jan-25,Wed,
966-6586-005,Plan Build Qty,13-Jan-25,Thu,
966-6586-005,Plan Build Qty,13-Jan-25,Fri,
966-6586-005,Plan Build Qty,13-Jan-25,Sat,
966-6586-005,Plan Build Qty,20-Jan-25,Sun,
966-6586-005,Plan Build Qty,20-Jan-25,Mon,
966-6586-005,Plan Build Qty,20-Jan-25,Tue,
966-6586-005,Plan Build Qty,20-Jan-25,Wed,
966-6586-005,Plan Build Qty,20-Jan-25,Thu,
966-6586-005,Plan Build Qty,20-Jan-25,Fri,
966-6586-005,Plan Delivery Qty,23-Dec-24,Sat,
966-6586-005,Plan Delivery Qty,30-Dec-24,Sun,
966-6586-005,Plan Delivery Qty,30-Dec-24,Mon,
966-6586-005,Plan Delivery Qty,30-Dec-24,Tue,
966-6586-005,Plan Delivery Qty,30-Dec-24,Wed,
966-6586-005,Plan Delivery Qty,30-Dec-24,Thu,1
966-6586-005,Plan Delivery Qty,30-Dec-24,Fri,
966-6586-005,Plan Delivery Qty,30-Dec-24,Sat,
966-6586-005,Plan Delivery Qty,06-Jan-25,Sun,
966-6586-005,Plan Delivery Qty,06-Jan-25,Mon,
966-6586-005,Plan Delivery Qty,06-Jan-25,Tue,
966-6586-005,Plan Delivery Qty,06-Jan-25,Wed,
966-6586-005,Plan Delivery Qty,06-Jan-25,Thu,
966-6586-005,Plan Delivery Qty,06-Jan-25,Fri,
966-6586-005,Plan Delivery Qty,06-Jan-25,Sat,
966-6586-005,Plan Delivery Qty,13-Jan-25,Sun,
966-6586-005,Plan Delivery Qty,13-Jan-25,Mon,
966-6586-005,Plan Delivery Qty,13-Jan-25,Tue,
966-6586-005,Plan Delivery Qty,13-Jan-25,Wed,
966-6586-005,Plan Delivery Qty,13-Jan-25,Thu,
966-6586-005,Plan Delivery Qty,13-Jan-25,Fri,
966-6586-005,Plan Delivery Qty,13-Jan-25,Sat,
966-6586-005,Plan Delivery Qty,20-Jan-25,Sun,
966-6586-005,Plan Delivery Qty,20-Jan-25,Mon,
966-6586-005,Plan Delivery Qty,20-Jan-25,Tue,
966-6586-005,Plan Delivery Qty,20-Jan-25,Wed,
966-6586-005,Plan Delivery Qty,20-Jan-25,Thu,
966-6586-005,Plan Delivery Qty,20-Jan-25,Fri,
966-6969-004,Plan Build Qty,23-Dec-24,Sat,
966-6969-004,Plan Build Qty,30-Dec-24,Sun,
966-6969-004,Plan Build Qty,30-Dec-24,Mon,
966-6969-004,Plan Build Qty,30-Dec-24,Tue,
966-6969-004,Plan Build Qty,30-Dec-24,Wed,
966-6969-004,Plan Build Qty,30-Dec-24,Thu,
966-6969-004,Plan Build Qty,30-Dec-24,Fri,
966-6969-004,Plan Build Qty,30-Dec-24,Sat,
966-6969-004,Plan Build Qty,06-Jan-25,Sun,
966-6969-004,Plan Build Qty,06-Jan-25,Mon,
966-6969-004,Plan Build Qty,06-Jan-25,Tue,
966-6969-004,Plan Build Qty,06-Jan-25,Wed,
966-6969-004,Plan Build Qty,06-Jan-25,Thu,
966-6969-004,Plan Build Qty,06-Jan-25,Fri,
966-6969-004,Plan Build Qty,06-Jan-25,Sat,
966-6969-004,Plan Build Qty,13-Jan-25,Sun,
966-6969-004,Plan Build Qty,13-Jan-25,Mon,
966-6969-004,Plan Build Qty,13-Jan-25,Tue,
966-6969-004,Plan Build Qty,13-Jan-25,Wed,
966-6969-004,Plan Build Qty,13-Jan-25,Thu,
966-6969-004,Plan Build Qty,13-Jan-25,Fri,
966-6969-004,Plan Build Qty,13-Jan-25,Sat,
966-6969-004,Plan Build Qty,20-Jan-25,Sun,
966-6969-004,Plan Build Qty,20-Jan-25,Mon,
966-6969-004,Plan Build Qty,20-Jan-25,Tue,
966-6969-004,Plan Build Qty,20-Jan-25,Wed,
966-6969-004,Plan Build Qty,20-Jan-25,Thu,
966-6969-004,Plan Build Qty,20-Jan-25,Fri,
966-6969-004,Plan Delivery Qty,23-Dec-24,Sat,
966-6969-004,Plan Delivery Qty,30-Dec-24,Sun,
966-6969-004,Plan Delivery Qty,30-Dec-24,Mon,
966-6969-004,Plan Delivery Qty,30-Dec-24,Tue,
966-6969-004,Plan Delivery Qty,30-Dec-24,Wed,
966-6969-004,Plan Delivery Qty,30-Dec-24,Thu,
966-6969-004,Plan Delivery Qty,30-Dec-24,Fri,
966-6969-004,Plan Delivery Qty,30-Dec-24,Sat,
966-6969-004,Plan Delivery Qty,06-Jan-25,Sun,
966-6969-004,Plan Delivery Qty,06-Jan-25,Mon,
966-6969-004,Plan Delivery Qty,06-Jan-25,Tue,
966-6969-004,Plan Delivery Qty,06-Jan-25,Wed,
966-6969-004,Plan Delivery Qty,06-Jan-25,Thu,
966-6969-004,Plan Delivery Qty,06-Jan-25,Fri,
966-6969-004,Plan Delivery Qty,06-Jan-25,Sat,
966-6969-004,Plan Delivery Qty,13-Jan-25,Sun,
966-6969-004,Plan Delivery Qty,13-Jan-25,Mon,
966-6969-004,Plan Delivery Qty,13-Jan-25,Tue,
966-6969-004,Plan Delivery Qty,13-Jan-25,Wed,
966-6969-004,Plan Delivery Qty,13-Jan-25,Thu,
966-6969-004,Plan Delivery Qty,13-Jan-25,Fri,
966-6969-004,Plan Delivery Qty,13-Jan-25,Sat,
966-6969-004,Plan Delivery Qty,20-Jan-25,Sun,
966-6969-004,Plan Delivery Qty,20-Jan-25,Mon,
966-6969-004,Plan Delivery Qty,20-Jan-25,Tue,
966-6969-004,Plan Delivery Qty,20-Jan-25,Wed,
966-6969-004,Plan Delivery Qty,20-Jan-25,Thu,
966-6969-004,Plan Delivery Qty,20-Jan-25,Fri,
966-6971-005,Plan Build Qty,23-Dec-24,Sat,
966-6971-005,Plan Build Qty,30-Dec-24,Sun,
966-6971-005,Plan Build Qty,30-Dec-24,Mon,
966-6971-005,Plan Build Qty,30-Dec-24,Tue,
966-6971-005,Plan Build Qty,30-Dec-24,Wed,
966-6971-005,Plan Build Qty,30-Dec-24,Thu,
966-6971-005,Plan Build Qty,30-Dec-24,Fri,
966-6971-005,Plan Build Qty,30-Dec-24,Sat,
966-6971-005,Plan Build Qty,06-Jan-25,Sun,
966-6971-005,Plan Build Qty,06-Jan-25,Mon,
966-6971-005,Plan Build Qty,06-Jan-25,Tue,
966-6971-005,Plan Build Qty,06-Jan-25,Wed,
966-6971-005,Plan Build Qty,06-Jan-25,Thu,
966-6971-005,Plan Build Qty,06-Jan-25,Fri,
966-6971-005,Plan Build Qty,06-Jan-25,Sat,
966-6971-005,Plan Build Qty,13-Jan-25,Sun,
966-6971-005,Plan Build Qty,13-Jan-25,Mon,
966-6971-005,Plan Build Qty,13-Jan-25,Tue,
966-6971-005,Plan Build Qty,13-Jan-25,Wed,
966-6971-005,Plan Build Qty,13-Jan-25,Thu,
966-6971-005,Plan Build Qty,13-Jan-25,Fri,
966-6971-005,Plan Build Qty,13-Jan-25,Sat,
966-6971-005,Plan Build Qty,20-Jan-25,Sun,
966-6971-005,Plan Build Qty,20-Jan-25,Mon,
966-6971-005,Plan Build Qty,20-Jan-25,Tue,
966-6971-005,Plan Build Qty,20-Jan-25,Wed,
966-6971-005,Plan Build Qty,20-Jan-25,Thu,205
966-6971-005,Plan Build Qty,20-Jan-25,Fri,
966-6971-005,Plan Delivery Qty,23-Dec-24,Sat,
966-6971-005,Plan Delivery Qty,30-Dec-24,Sun,
966-6971-005,Plan Delivery Qty,30-Dec-24,Mon,
966-6971-005,Plan Delivery Qty,30-Dec-24,Tue,
966-6971-005,Plan Delivery Qty,30-Dec-24,Wed,
966-6971-005,Plan Delivery Qty,30-Dec-24,Thu,
966-6971-005,Plan Delivery Qty,30-Dec-24,Fri,
966-6971-005,Plan Delivery Qty,30-Dec-24,Sat,
966-6971-005,Plan Delivery Qty,06-Jan-25,Sun,
966-6971-005,Plan Delivery Qty,06-Jan-25,Mon,
966-6971-005,Plan Delivery Qty,06-Jan-25,Tue,
966-6971-005,Plan Delivery Qty,06-Jan-25,Wed,
966-6971-005,Plan Delivery Qty,06-Jan-25,Thu,
966-6971-005,Plan Delivery Qty,06-Jan-25,Fri,
966-6971-005,Plan Delivery Qty,06-Jan-25,Sat,
966-6971-005,Plan Delivery Qty,13-Jan-25,Sun,
966-6971-005,Plan Delivery Qty,13-Jan-25,Mon,
966-6971-005,Plan Delivery Qty,13-Jan-25,Tue,
966-6971-005,Plan Delivery Qty,13-Jan-25,Wed,
966-6971-005,Plan Delivery Qty,13-Jan-25,Thu,210
966-6971-005,Plan Delivery Qty,13-Jan-25,Fri,
966-6971-005,Plan Delivery Qty,13-Jan-25,Sat,
966-6971-005,Plan Delivery Qty,20-Jan-25,Sun,
966-6971-005,Plan Delivery Qty,20-Jan-25,Mon,
966-6971-005,Plan Delivery Qty,20-Jan-25,Tue,
966-6971-005,Plan Delivery Qty,20-Jan-25,Wed,
966-6971-005,Plan Delivery Qty,20-Jan-25,Thu,
966-6971-005,Plan Delivery Qty,20-Jan-25,Fri,
966-6973-003,Plan Build Qty,23-Dec-24,Sat,
966-6973-003,Plan Build Qty,30-Dec-24,Sun,
966-6973-003,Plan Build Qty,30-Dec-24,Mon,
966-6973-003,Plan Build Qty,30-Dec-24,Tue,
966-6973-003,Plan Build Qty,30-Dec-24,Wed,
966-6973-003,Plan Build Qty,30-Dec-24,Thu,
966-6973-003,Plan Build Qty,30-Dec-24,Fri,
966-6973-003,Plan Build Qty,30-Dec-24,Sat,
966-6973-003,Plan Build Qty,06-Jan-25,Sun,
966-6973-003,Plan Build Qty,06-Jan-25,Mon,
966-6973-003,Plan Build Qty,06-Jan-25,Tue,
966-6973-003,Plan Build Qty,06-Jan-25,Wed,
966-6973-003,Plan Build Qty,06-Jan-25,Thu,
966-6973-003,Plan Build Qty,06-Jan-25,Fri,24
966-6973-003,Plan Build Qty,06-Jan-25,Sat,
966-6973-003,Plan Build Qty,13-Jan-25,Sun,
966-6973-003,Plan Build Qty,13-Jan-25,Mon,
966-6973-003,Plan Build Qty,13-Jan-25,Tue,
966-6973-003,Plan Build Qty,13-Jan-25,Wed,
966-6973-003,Plan Build Qty,13-Jan-25,Thu,
966-6973-003,Plan Build Qty,13-Jan-25,Fri,
966-6973-003,Plan Build Qty,13-Jan-25,Sat,
966-6973-003,Plan Build Qty,20-Jan-25,Sun,
966-6973-003,Plan Build Qty,20-Jan-25,Mon,
966-6973-003,Plan Build Qty,20-Jan-25,Tue,
966-6973-003,Plan Build Qty,20-Jan-25,Wed,
966-6973-003,Plan Build Qty,20-Jan-25,Thu,
966-6973-003,Plan Build Qty,20-Jan-25,Fri,
966-6973-003,Plan Delivery Qty,23-Dec-24,Sat,
966-6973-003,Plan Delivery Qty,30-Dec-24,Sun,
966-6973-003,Plan Delivery Qty,30-Dec-24,Mon,
966-6973-003,Plan Delivery Qty,30-Dec-24,Tue,
966-6973-003,Plan Delivery Qty,30-Dec-24,Wed,
966-6973-003,Plan Delivery Qty,30-Dec-24,Thu,
966-6973-003,Plan Delivery Qty,30-Dec-24,Fri,
966-6973-003,Plan Delivery Qty,30-Dec-24,Sat,
966-6973-003,Plan Delivery Qty,06-Jan-25,Sun,
966-6973-003,Plan Delivery Qty,06-Jan-25,Mon,
966-6973-003,Plan Delivery Qty,06-Jan-25,Tue,
966-6973-003,Plan Delivery Qty,06-Jan-25,Wed,
966-6973-003,Plan Delivery Qty,06-Jan-25,Thu,
966-6973-003,Plan Delivery Qty,06-Jan-25,Fri,
966-6973-003,Plan Delivery Qty,06-Jan-25,Sat,
966-6973-003,Plan Delivery Qty,13-Jan-25,Sun,
966-6973-003,Plan Delivery Qty,13-Jan-25,Mon,
966-6973-003,Plan Delivery Qty,13-Jan-25,Tue,
966-6973-003,Plan Delivery Qty,13-Jan-25,Wed,
966-6973-003,Plan Delivery Qty,13-Jan-25,Thu,
966-6973-003,Plan Delivery Qty,13-Jan-25,Fri,
966-6973-003,Plan Delivery Qty,13-Jan-25,Sat,
966-6973-003,Plan Delivery Qty,20-Jan-25,Sun,
966-6973-003,Plan Delivery Qty,20-Jan-25,Mon,
966-6973-003,Plan Delivery Qty,20-Jan-25,Tue,
966-6973-003,Plan Delivery Qty,20-Jan-25,Wed,
966-6973-003,Plan Delivery Qty,20-Jan-25,Thu,
966-6973-003,Plan Delivery Qty,20-Jan-25,Fri,
966-6973-004,Plan Build Qty,23-Dec-24,Sat,
966-6973-004,Plan Build Qty,30-Dec-24,Sun,
966-6973-004,Plan Build Qty,30-Dec-24,Mon,
966-6973-004,Plan Build Qty,30-Dec-24,Tue,
966-6973-004,Plan Build Qty,30-Dec-24,Wed,
966-6973-004,Plan Build Qty,30-Dec-24,Thu,
966-6973-004,Plan Build Qty,30-Dec-24,Fri,
966-6973-004,Plan Build Qty,30-Dec-24,Sat,
966-6973-004,Plan Build Qty,06-Jan-25,Sun,
966-6973-004,Plan Build Qty,06-Jan-25,Mon,
966-6973-004,Plan Build Qty,06-Jan-25,Tue,
966-6973-004,Plan Build Qty,06-Jan-25,Wed,
966-6973-004,Plan Build Qty,06-Jan-25,Thu,
966-6973-004,Plan Build Qty,06-Jan-25,Fri,100
966-6973-004,Plan Build Qty,06-Jan-25,Sat,
966-6973-004,Plan Build Qty,13-Jan-25,Sun,
966-6973-004,Plan Build Qty,13-Jan-25,Mon,
966-6973-004,Plan Build Qty,13-Jan-25,Tue,
966-6973-004,Plan Build Qty,13-Jan-25,Wed,
966-6973-004,Plan Build Qty,13-Jan-25,Thu,
966-6973-004,Plan Build Qty,13-Jan-25,Fri,
966-6973-004,Plan Build Qty,13-Jan-25,Sat,
966-6973-004,Plan Build Qty,20-Jan-25,Sun,
966-6973-004,Plan Build Qty,20-Jan-25,Mon,
966-6973-004,Plan Build Qty,20-Jan-25,Tue,
966-6973-004,Plan Build Qty,20-Jan-25,Wed,
966-6973-004,Plan Build Qty,20-Jan-25,Thu,
966-6973-004,Plan Build Qty,20-Jan-25,Fri,100
966-6973-004,Plan Delivery Qty,23-Dec-24,Sat,
966-6973-004,Plan Delivery Qty,30-Dec-24,Sun,
966-6973-004,Plan Delivery Qty,30-Dec-24,Mon,
966-6973-004,Plan Delivery Qty,30-Dec-24,Tue,
966-6973-004,Plan Delivery Qty,30-Dec-24,Wed,
966-6973-004,Plan Delivery Qty,30-Dec-24,Thu,
966-6973-004,Plan Delivery Qty,30-Dec-24,Fri,
966-6973-004,Plan Delivery Qty,30-Dec-24,Sat,
966-6973-004,Plan Delivery Qty,06-Jan-25,Sun,
966-6973-004,Plan Delivery Qty,06-Jan-25,Mon,
966-6973-004,Plan Delivery Qty,06-Jan-25,Tue,
966-6973-004,Plan Delivery Qty,06-Jan-25,Wed,
966-6973-004,Plan Delivery Qty,06-Jan-25,Thu,
966-6973-004,Plan Delivery Qty,06-Jan-25,Fri,
966-6973-004,Plan Delivery Qty,06-Jan-25,Sat,
966-6973-004,Plan Delivery Qty,13-Jan-25,Sun,
966-6973-004,Plan Delivery Qty,13-Jan-25,Mon,
966-6973-004,Plan Delivery Qty,13-Jan-25,Tue,
966-6973-004,Plan Delivery Qty,13-Jan-25,Wed,120
966-6973-004,Plan Delivery Qty,13-Jan-25,Thu,
966-6973-004,Plan Delivery Qty,13-Jan-25,Fri,
966-6973-004,Plan Delivery Qty,13-Jan-25,Sat,
966-6973-004,Plan Delivery Qty,20-Jan-25,Sun,
966-6973-004,Plan Delivery Qty,20-Jan-25,Mon,
966-6973-004,Plan Delivery Qty,20-Jan-25,Tue,
966-6973-004,Plan Delivery Qty,20-Jan-25,Wed,
966-6973-004,Plan Delivery Qty,20-Jan-25,Thu,
966-6973-004,Plan Delivery Qty,20-Jan-25,Fri,
966-6973-103,Plan Build Qty,23-Dec-24,Sat,
966-6973-103,Plan Build Qty,30-Dec-24,Sun,
966-6973-103,Plan Build Qty,30-Dec-24,Mon,
966-6973-103,Plan Build Qty,30-Dec-24,Tue,
966-6973-103,Plan Build Qty,30-Dec-24,Wed,
966-6973-103,Plan Build Qty,30-Dec-24,Thu,
966-6973-103,Plan Build Qty,30-Dec-24,Fri,
966-6973-103,Plan Build Qty,30-Dec-24,Sat,
966-6973-103,Plan Build Qty,06-Jan-25,Sun,
966-6973-103,Plan Build Qty,06-Jan-25,Mon,
966-6973-103,Plan Build Qty,06-Jan-25,Tue,240
966-6973-103,Plan Build Qty,06-Jan-25,Wed,
966-6973-103,Plan Build Qty,06-Jan-25,Thu,
966-6973-103,Plan Build Qty,06-Jan-25,Fri,
966-6973-103,Plan Build Qty,06-Jan-25,Sat,
966-6973-103,Plan Build Qty,13-Jan-25,Sun,
966-6973-103,Plan Build Qty,13-Jan-25,Mon,
966-6973-103,Plan Build Qty,13-Jan-25,Tue,
966-6973-103,Plan Build Qty,13-Jan-25,Wed,
966-6973-103,Plan Build Qty,13-Jan-25,Thu,
966-6973-103,Plan Build Qty,13-Jan-25,Fri,
966-6973-103,Plan Build Qty,13-Jan-25,Sat,
966-6973-103,Plan Build Qty,20-Jan-25,Sun,
966-6973-103,Plan Build Qty,20-Jan-25,Mon,
966-6973-103,Plan Build Qty,20-Jan-25,Tue,
966-6973-103,Plan Build Qty,20-Jan-25,Wed,
966-6973-103,Plan Build Qty,20-Jan-25,Thu,
966-6973-103,Plan Build Qty,20-Jan-25,Fri,
966-6973-103,Plan Delivery Qty,23-Dec-24,Sat,
966-6973-103,Plan Delivery Qty,30-Dec-24,Sun,
966-6973-103,Plan Delivery Qty,30-Dec-24,Mon,
966-6973-103,Plan Delivery Qty,30-Dec-24,Tue,
966-6973-103,Plan Delivery Qty,30-Dec-24,Wed,
966-6973-103,Plan Delivery Qty,30-Dec-24,Thu,
966-6973-103,Plan Delivery Qty,30-Dec-24,Fri,
966-6973-103,Plan Delivery Qty,30-Dec-24,Sat,
966-6973-103,Plan Delivery Qty,06-Jan-25,Sun,
966-6973-103,Plan Delivery Qty,06-Jan-25,Mon,
966-6973-103,Plan Delivery Qty,06-Jan-25,Tue,
966-6973-103,Plan Delivery Qty,06-Jan-25,Wed,
966-6973-103,Plan Delivery Qty,06-Jan-25,Thu,
966-6973-103,Plan Delivery Qty,06-Jan-25,Fri,
966-6973-103,Plan Delivery Qty,06-Jan-25,Sat,
966-6973-103,Plan Delivery Qty,13-Jan-25,Sun,
966-6973-103,Plan Delivery Qty,13-Jan-25,Mon,
966-6973-103,Plan Delivery Qty,13-Jan-25,Tue,192
966-6973-103,Plan Delivery Qty,13-Jan-25,Wed,
966-6973-103,Plan Delivery Qty,13-Jan-25,Thu,
966-6973-103,Plan Delivery Qty,13-Jan-25,Fri,
966-6973-103,Plan Delivery Qty,13-Jan-25,Sat,
966-6973-103,Plan Delivery Qty,20-Jan-25,Sun,
966-6973-103,Plan Delivery Qty,20-Jan-25,Mon,
966-6973-103,Plan Delivery Qty,20-Jan-25,Tue,
966-6973-103,Plan Delivery Qty,20-Jan-25,Wed,
966-6973-103,Plan Delivery Qty,20-Jan-25,Thu,
966-6973-103,Plan Delivery Qty,20-Jan-25,Fri,
966-6973-104,Plan Build Qty,23-Dec-24,Sat,
966-6973-104,Plan Build Qty,30-Dec-24,Sun,
966-6973-104,Plan Build Qty,30-Dec-24,Mon,
966-6973-104,Plan Build Qty,30-Dec-24,Tue,
966-6973-104,Plan Build Qty,30-Dec-24,Wed,
966-6973-104,Plan Build Qty,30-Dec-24,Thu,
966-6973-104,Plan Build Qty,30-Dec-24,Fri,
966-6973-104,Plan Build Qty,30-Dec-24,Sat,
966-6973-104,Plan Build Qty,06-Jan-25,Sun,
966-6973-104,Plan Build Qty,06-Jan-25,Mon,
966-6973-104,Plan Build Qty,06-Jan-25,Tue,
966-6973-104,Plan Build Qty,06-Jan-25,Wed,192
966-6973-104,Plan Build Qty,06-Jan-25,Thu,
966-6973-104,Plan Build Qty,06-Jan-25,Fri,
966-6973-104,Plan Build Qty,06-Jan-25,Sat,
966-6973-104,Plan Build Qty,13-Jan-25,Sun,
966-6973-104,Plan Build Qty,13-Jan-25,Mon,
966-6973-104,Plan Build Qty,13-Jan-25,Tue,
966-6973-104,Plan Build Qty,13-Jan-25,Wed,
966-6973-104,Plan Build Qty,13-Jan-25,Thu,
966-6973-104,Plan Build Qty,13-Jan-25,Fri,
966-6973-104,Plan Build Qty,13-Jan-25,Sat,
966-6973-104,Plan Build Qty,20-Jan-25,Sun,
966-6973-104,Plan Build Qty,20-Jan-25,Mon,
966-6973-104,Plan Build Qty,20-Jan-25,Tue,200
966-6973-104,Plan Build Qty,20-Jan-25,Wed,
966-6973-104,Plan Build Qty,20-Jan-25,Thu,
966-6973-104,Plan Build Qty,20-Jan-25,Fri,
966-6973-104,Plan Delivery Qty,23-Dec-24,Sat,
966-6973-104,Plan Delivery Qty,30-Dec-24,Sun,
966-6973-104,Plan Delivery Qty,30-Dec-24,Mon,
966-6973-104,Plan Delivery Qty,30-Dec-24,Tue,
966-6973-104,Plan Delivery Qty,30-Dec-24,Wed,
966-6973-104,Plan Delivery Qty,30-Dec-24,Thu,
966-6973-104,Plan Delivery Qty,30-Dec-24,Fri,
966-6973-104,Plan Delivery Qty,30-Dec-24,Sat,
966-6973-104,Plan Delivery Qty,06-Jan-25,Sun,
966-6973-104,Plan Delivery Qty,06-Jan-25,Mon,
966-6973-104,Plan Delivery Qty,06-Jan-25,Tue,
966-6973-104,Plan Delivery Qty,06-Jan-25,Wed,
966-6973-104,Plan Delivery Qty,06-Jan-25,Thu,
966-6973-104,Plan Delivery Qty,06-Jan-25,Fri,
966-6973-104,Plan Delivery Qty,06-Jan-25,Sat,
966-6973-104,Plan Delivery Qty,13-Jan-25,Sun,
966-6973-104,Plan Delivery Qty,13-Jan-25,Mon,
966-6973-104,Plan Delivery Qty,13-Jan-25,Tue,
966-6973-104,Plan Delivery Qty,13-Jan-25,Wed,216
966-6973-104,Plan Delivery Qty,13-Jan-25,Thu,
966-6973-104,Plan Delivery Qty,13-Jan-25,Fri,
966-6973-104,Plan Delivery Qty,13-Jan-25,Sat,
